260493, 17064, 3712473
278264, 14430, 1488076
24145, 1056, 151481
1509, 590, 20013
98000, 8398, 581232
1208230, 25310, 6111755
641619, 16005, 3656410
775486, 23338, 3684320
101994, 11126, 646097
206836, 18768, 944941
193092, 18324, 1155136
314149, 21670, 1816069
299822, 19106, 1240143
6182, 1213, 49358
1302, 842, 13366
182277, 18328, 1137002
168418, 21810, 1018139
570961, 18836, 2938391
59849, 8772, 359234
2379, 955, 32082
60895, 13487, 404906
201247, 20110, 1091509
592083, 22002, 2672614
25183, 14158, 191066
13386, 786, 80746
95642, 17014, 591883
74996, 16090, 482025
71731, 14948, 448077
220833, 19672, 1197340
57765, 17750, 307007
283894, 18324, 1628342
155507, 15970, 905403
3221, 696, 24279
4952, 4952, 48065
2367, 573, 17590
312287, 4394, 1797089
11702, 7548, 98291
108950, 11581, 657521
226984, 18652, 1332363
17331, 10202, 132989
86403, 16758, 499637
79897, 10138, 453047
39686, 14309, 257262
2820, 516, 49323
109845, 17792, 539680
16813, 11064, 134588
675130, 22818, 3569073
75655, 15840, 460913
30516, 9025, 206717
8223, 861, 76640
463794, 22482, 2905486
3640, 3442, 61074
2310, 389, 35944
37975, 9297, 225197
180761, 18148, 840424
290517, 19064, 1554549
43251, 10490, 277562
11761, 2558, 78237
602975, 21792, 3223494
124505, 15886, 778909
50224, 14424, 282221
145288, 18352, 681388
222445, 3619, 1292604
8924, 686, 60762
533835, 14505, 3061565
33961, 13358, 233332
228355, 19010, 1067306
2169, 522, 30535
61138, 13224, 364329
175551, 15746, 1030319
516997, 19392, 2675696
267171, 19092, 1433435
8078, 1904, 61737
5966, 411, 38672
6440, 2978, 50378
7632, 6642, 67136
27514, 13782, 189164
1632, 243, 37634
128064, 10018, 730522
36979, 10204, 232813
78867, 11803, 500779
352362, 18676, 1960900
236587, 21188, 1219259
50644, 14494, 328462
43772, 9812, 262574
19130, 5271, 147363
513422, 20604, 2372995
223728, 13176, 1196896
8944, 2153, 65587
25782, 7903, 170023
2744, 672, 47009
21266, 12884, 156461
124540, 5712, 756734
18051, 9250, 130040
597535, 21948, 3199218
62879, 15608, 393540
35237, 10106, 221385
35650, 10144, 224876
484985, 22528, 2719244
438927, 10605, 2456434
359497, 17890, 1906495
88243, 18804, 466503
420622, 22260, 2380404
1184274, 25674, 6049805
14662, 8616, 128732
197347, 17518, 1128275
13069, 6950, 99383
45909, 14997, 276045
11712, 3207, 97019
2803, 646, 23457
96654, 10822, 598711
27610, 10566, 175418
485759, 10776, 2769080
218747, 17246, 1094880
349067, 20664, 2001127
11581, 804, 93665
33388, 18626, 228336
21156, 13054, 166559
8803, 2403, 78348
5560, 1224, 38003
1172869, 14173, 6671030
21018, 12508, 174839
8510, 3340, 72283
1250, 630, 11331
9513, 1309, 60907
129277, 18934, 733698
869474, 24524, 4808403
56589, 15606, 323204
14697, 4827, 101609
139555, 22056, 878839
2244, 572, 18130
81552, 18880, 497739
237505, 15541, 1270256
48583, 14328, 294804
1505, 414, 50494
27242, 12125, 186431
52996, 14410, 317126
1234, 385, 43038
76200, 10422, 479955
1513, 2430, 21013
237150, 19076, 1282260
140033, 15539, 858923
2276, 430, 27943
207368, 17527, 1116837
1091466, 16318, 6422898
220437, 17450, 1229101
332892, 19862, 1660325
142035, 18308, 891237
56422, 10070, 342575
385385, 7728, 2223350
39919, 9850, 250741
17696, 5647, 118668
500, 286, 8682
30916, 8668, 193398
8473, 2150, 60633
193692, 19066, 958047
186962, 16632, 1088893
734188, 23146, 3697272
2024, 150, 26564
3839, 1118, 27181
21957, 13198, 164419
158464, 19455, 875605
181461, 17884, 3913909
1278, 722, 988514
22167, 8956, 167065
22239, 9732, 858121
104968, 16116, 990716
135483, 18998, 724620
348386, 17212, 1840395
4887, 996, 40136
41219, 10538, 254170
758188, 15371, 4160427
1697, 311, 26813
555350, 21906, 2955892
605141, 20868, 3199604
13813, 6208, 109668
200022, 15002, 1082744
76975, 17679, 450889
20941, 9950, 149317
588444, 21976, 2671969
213070, 13196, 1312723
20757, 12912, 161541
683, 332, 8013
60043, 15585, 356721
4420, 946, 38957
21652, 6563, 143158
123736, 12097, 728848
177528, 17068, 1013329
26817, 8169, 178252
23006, 7609, 154681
69471, 13628, 394232
34768, 18618, 235594
273166, 16944, 1352253
36970, 10150, 235079
138074, 16350, 794192
132075, 14674, 783247
29248, 13342, 201388
36519, 1611, 213400
273156, 18384, 1153055
167816, 4270, 988614
851, 867, 13713
2061, 1768, 21845
378987, 18004, 1898252
46451, 14062, 300117
173125, 19228, 767685
99637, 22118, 626411
300107, 7632, 1699552
250284, 16263, 1440711
1455, 379, 15984
45533, 3305, 263027
76862, 13538, 405658
61441, 9918, 360540
30172, 9868, 187072
124545, 15239, 670832
3438, 1034, 27461
4370, 597, 29907
218394, 21408, 1264455
411839, 21268, 2295879
144139, 15772, 811900
14926, 12106, 124353
938291, 16742, 5309047
385654, 19176, 2254864
27969, 11052, 195430
3583, 802, 51936
93469, 12449, 517425
35917, 14850, 229367
41628, 16763, 300872
59691, 15363, 378598
876, 196, 8334
96880, 21854, 590831
551392, 21912, 3081597
864461, 9420, 4920388
464878, 21514, 2482993
1501, 601, 34316
12860, 3565, 88740
113807, 15650, 691487
885884, 14846, 5000067
19680, 2348, 134979
2880, 369, 25603
462, 274, 4550
7397, 718, 46745
469978, 22138, 2647064
106118, 18532, 698833
50929, 11240, 311004
17209, 11560, 132278
615085, 18532, 3170749
31997, 10232, 247058
93087, 13232, 605590
705571, 22194, 3524462
94314, 14193, 705945
908591, 25162, 4852156
23067, 12942, 185606
260939, 13947, 1373008
811, 332, 13000
1643, 429, 12432
17389, 4395, 118766
16947, 3027, 125246
46859, 18656, 289756
1267949, 15661, 6697106
5655, 2496, 64727
613388, 21040, 3201326
96595, 16066, 620509
504916, 21722, 2806646
401769, 19856, 1881893
138178, 17912, 703625
199161, 17926, 1216618
22028, 12326, 161095
22753, 9220, 157348
46776, 8179, 274510
70591, 13909, 435575
26611, 13222, 188745
13277, 1048, 83428
22938, 7130, 142337
130469, 20206, 761157
519501, 20398, 2630480
20172, 10390, 155736
71476, 15076, 420634
3910, 812, 60787
44567, 16342, 292240
367264, 18330, 1935732
11320, 1218, 88531
1346, 600, 11733
130037, 10761, 733988
35048, 14510, 231557
9498, 978, 84888
39684, 13322, 238692
33277, 10810, 219640
1049, 163, 13486
188707, 7336, 1095460
1246, 724, 15232
102553, 17340, 622618
571694, 17498, 3289760
91377, 17220, 591229
175818, 15758, 1043795
1221365, 24972, 5786265
38145, 10458, 245120
32329, 10802, 197419
304642, 21068, 1420325
21124, 8060, 154270
16593, 631, 103724
442685, 20386, 2496150
1253, 476, 18592
51520, 15410, 297646
332738, 18326, 1611490
9199, 3820, 75242
15010, 9756, 117704
311922, 15052, 1593758
121583, 19540, 632925
68654, 17087, 408813
125046, 17824, 635878
42306, 7785, 251763
80334, 10124, 503062
33235, 13704, 225778
1071738, 24636, 5745201
63211, 15339, 429525
56995, 7516, 376735
370962, 4973, 2114387
848376, 23774, 4218009
4450, 846, 45703
33509, 18634, 232079
88282, 2756, 560946
1032, 616, 12601
35757, 12510, 232351
32181, 16310, 220983
1419, 221, 39907
69618, 7661, 438437
780371, 21864, 4012198
254380, 5710, 1505275
14805, 6364, 110464
47759, 18460, 311043
27090, 8284, 176851
47525, 17830, 301575
73940, 16658, 393165
13904, 2847, 92755
41679, 16756, 266604
32646, 9092, 212014
14945, 3383, 113241
216735, 12921, 1161347
1446, 689, 19307
333537, 5720, 1940857
15290, 1056, 101577
13406, 7220, 100208
15040, 10886, 118199
10485, 2588, 86483
5199, 1218, 42581
9242, 4424, 70714
499117, 15461, 2877319
218462, 19138, 1057041
287011, 21094, 1288448
209565, 15203, 1152219
11792, 6030, 94219
224529, 18392, 1019391
17125, 12581, 138239
13584, 4564, 103724
195422, 17884, 861440
145396, 18944, 846926
460005, 22104, 2439096
38715, 15312, 258103
118799, 15057, 653447
17404, 4699, 115159
310878, 15765, 1696593
20203, 5575, 137436
96009, 14240, 591682
1232241, 15236, 7253960
56195, 20404, 380687
13472, 4942, 106650
115793, 17804, 627247
509400, 21354, 2873433
12979, 976, 92184
292423, 20526, 1500441
40743, 9115, 246173
157084, 18476, 915288
50272, 13446, 297876
774787, 16613, 4443906
296863, 19800, 1585856
226820, 15422, 1175477
7781, 8820, 80316
17943, 3391, 128506
456679, 24242, 2571846
179563, 17942, 799217
59119, 16554, 404622
21094, 6959, 140959
727, 760, 33460
23587, 7146, 156012
82427, 11522, 463784
5347, 698, 37910
131496, 17826, 550522
45394, 17502, 277754
93113, 10901, 580578
5559, 1955, 44874
64380, 7452, 368421
23498, 6645, 168738
33625, 9285, 207233
207314, 18094, 944116
51559, 18852, 315673
52328, 14948, 357740
191453, 19148, 925256
147615, 15406, 880627
2073, 494, 15848
53605, 16978, 317650
184142, 16206, 999463
10908, 2338, 77029
85497, 12616, 488074
96612, 18692, 581082
5237, 2892, 42885
125125, 4044, 763638
895613, 15198, 4915235
17617, 11322, 147225
561011, 22850, 3127225
9556, 2277, 77472
28676, 10500, 188612
15929, 1008, 119402
72053, 14062, 396273
389034, 5253, 2271760
96573, 16228, 609227
96547, 19124, 621719
18866, 3600, 125696
203178, 14618, 1139188
3430, 710, 34153
242232, 6665, 1401611
760488, 22994, 3729193
49471, 14068, 302941
46302, 10228, 285763
2122, 520, 50992
10626, 2451, 82854
25167, 5736, 157885
48599, 14388, 332245
20858, 10454, 148285
426031, 5708, 2454663
355151, 18756, 1480273
180137, 16290, 1142568
524042, 20608, 2544917
185068, 18226, 1112369
205567, 18858, 1191820
132431, 16770, 701347
36123, 4319, 217927
180542, 14496, 972065
352041, 21314, 1970971
163794, 5031, 974952
45710, 10680, 289392
223880, 18910, 1005329
340566, 20008, 1987625
26077, 8406, 179366
3116, 1386, 31556
11789, 6382, 89592
47615, 10762, 296827
74246, 18870, 456959
1149, 376, 10336
268198, 18114, 1587281
17484, 6212, 128450
82154, 19098, 494414
18967, 4507, 126435
46908, 1635, 284929
195591, 20094, 1161301
275026, 18326, 1631394
20724, 11222, 153643
50202, 8078, 282924
918431, 15691, 5197948
90704, 12854, 536035
134137, 18950, 740842
30193, 10822, 204832
9252, 4386, 78969
3250, 3521, 33178
190, 81, 1887
58424, 8918, 381084
75635, 17466, 463610
89329, 19924, 558894
35269, 14246, 275058
671865, 16443, 3832706
174619, 15740, 1038778
46293, 15552, 298840
268293, 22044, 1567499
81243, 18866, 477814
114390, 18684, 563964
45686, 15171, 280658
308228, 15452, 1684519
227330, 19138, 1158640
27809, 8080, 184218
239063, 16952, 1152562
133867, 14682, 791919
65642, 18878, 385862
481492, 21878, 2591013
4370, 808, 42223
328083, 22334, 1849617
14946, 1010, 98476
25192, 14678, 185257
51541, 18942, 333580
67890, 20460, 424825
34997, 1068, 219216
18255, 5665, 125365
24386, 15114, 180124
133239, 12621, 744081
8029, 1549, 57556
6952, 1367, 49179
17681, 8806, 135954
6390, 1166, 46041
68409, 13782, 412775
150515, 17196, 921515
5992, 1016, 43166
11537, 4891, 86392
5094, 884, 47326
26131, 8842, 173478
210610, 16740, 1000124
369732, 20626, 2049773
50367, 17740, 288130
27766, 17030, 200857
251437, 18542, 1114821
6558, 483, 45469
227709, 19012, 1263840
89306, 16865, 489497
37587, 1619, 220762
34798, 16190, 237927
34063, 15355, 229262
41208, 3442, 243694
261740, 17098, 1518379
2996, 756, 26641
225664, 3593, 1295926
23971, 7559, 160360
816150, 14289, 4609319
671641, 21772, 3667684
76048, 14350, 455860
210794, 20298, 1197413
150049, 16331, 907112
42490, 9758, 251208
274937, 16219, 1425426
26689, 15482, 198776
1120152, 12655, 6262843
4696, 617, 55543
137627, 18440, 767199
8988, 2271, 65363
669719, 21904, 3341153
46206, 5378, 288061
10176, 6314, 81896
698, 288, 7949
37034, 10753, 235396
38051, 13826, 255325
28464, 11908, 196629
34388, 14244, 221792
160880, 14105, 917894
7563, 1270, 53848
95292, 14512, 541610
10486, 5346, 81135
117508, 19018, 607830
40060, 5330, 241920
872685, 23610, 4287256
32746, 8302, 213814
211953, 15507, 1054837
287756, 20140, 1616645
29139, 8628, 192325
14519, 8364, 107860
12470, 619, 76878
63183, 11846, 450960
36340, 12948, 241631
42639, 10932, 284686
13042, 808, 86876
17707, 3696, 122421
813, 2620, 17571
112018, 12747, 751854
16036, 4723, 114888
351347, 12417, 2002825
376076, 18766, 1721078
339790, 14223, 1860496
649453, 9346, 3849645
166445, 11850, 914010
736983, 14916, 4388414
74606, 16533, 726626
5664, 827, 41593
1886, 1196, 19428
1985, 400, 17295
65787, 19728, 571577
351, 165, 12847
40076, 16199, 407014
64111, 18347, 561894
47872, 6842, 340367
14315, 3435, 147002
113205, 12517, 1014047
2474, 1249, 40110
341914, 19534, 2742945
15931, 9940, 206162
608569, 22002, 4442984
18344, 11156, 162574
37412, 15804, 271969
117810, 21354, 764534
127186, 16888, 745896
20867, 9260, 160681
246499, 10192, 1535828
21738, 7143, 199856
447863, 20818, 2071003
212531, 22010, 1320908
5492, 1309, 48584
23981, 7521, 178592
14735, 3932, 121305
75996, 10831, 494569
67285, 17800, 417819
16193, 3816, 113842
2424, 1078, 44709
1194, 168, 9492
30616, 16954, 216226
63599, 15729, 441407
66223, 4914, 430775
10575, 2482, 74703
107689, 18772, 582780
5695, 1277, 42429
498092, 21146, 2824338
379619, 5215, 2269523
10214, 3188, 81136
75757, 18818, 426804
932576, 15455, 5373953
34805, 15001, 273401
37514, 17281, 273138
23960, 7346, 164698
2167, 292, 18232
1328, 564, 12918
1156167, 13773, 6654057
102248, 13722, 758848
102229, 13590, 700542
221972, 22684, 1679301
48810, 18860, 354598
45252, 1639, 331526
71412, 17966, 499498
283864, 16135, 1789745
1424315, 15290, 8611648
2246, 237, 43347
233248, 16550, 1383552
602561, 22020, 3188024
110034, 18748, 598484
1436363, 15010, 9442599
55556, 13246, 383098
23490, 13380, 208645
1547, 822, 15543
740563, 21910, 3838329
181377, 20212, 1133501
17427, 948, 148509
380382, 14074, 2536119
7982, 1456, 83913
208676, 18564, 1322370
27999, 13020, 217223
22554, 6555, 155320
104550, 17890, 517617
81812, 18284, 500132
1101369, 16000, 6643901
28458, 10640, 234047
260689, 14358, 1424817
22288, 8782, 163968
251843, 15380, 1426920
1597, 634, 20759
951065, 23782, 4996697
834616, 9336, 5670851
214950, 4462, 1433580
8095, 1943, 79433
395637, 17966, 2833325
718926, 23724, 5264701
269370, 18360, 2026722
190698, 17894, 1177363
28040, 12012, 289808
30652, 15111, 266684
84805, 17748, 452985
45631, 10120, 426709
189441, 16736, 1240900
499464, 19098, 3711272
159309, 17974, 879959
44638, 8711, 357929
50309, 14029, 390146
207126, 6545, 1556127
139400, 17956, 920435
20482, 7538, 186902
221043, 20778, 1481566
34260, 16738, 300210
1847, 225, 39736
343989, 21106, 1955751
43770, 12649, 314311
28152, 9164, 229671
116589, 19835, 716014
264811, 19090, 1687516
92152, 10318, 678502
12048, 6736, 106198
16177, 7128, 125439
40666, 12932, 292447
1730, 227, 50309
221969, 18684, 1185084
16094, 3844, 118219
46593, 14627, 336003
88991, 12884, 631617
36004, 13640, 274262
2942, 2179, 43265
196113, 19442, 1353949
233603, 20398, 1272853
10017, 6720, 94982
79432, 18876, 506196
53294, 14591, 417920
26623, 12882, 216092
180596, 18632, 1064575
42553, 16623, 393626
951118, 24888, 5241755
32903, 17504, 260257
255931, 21868, 1563791
11154, 5324, 109139
527608, 21224, 2588384
83139, 7675, 537762
35849, 17022, 260824
401769, 21192, 2466750
58215, 18496, 396293
28634, 15210, 218702
283830, 4340, 1764389
150002, 17880, 663940
21562, 3384, 138827
216829, 13768, 1121849
12880, 10186, 115498
44276, 7990, 266302
53210, 17476, 358707
258492, 12547, 1533665
246707, 15242, 1515206
46993, 16799, 291904
23823, 6815, 169774
118493, 10887, 636134
45203, 18742, 303691
22790, 11706, 171161
220539, 18930, 1270383
500780, 19478, 2834690
35204, 15320, 262987
27441, 1440, 167109
22969, 7470, 165122
15178, 1040, 118608
44400, 6265, 270663
38915, 13920, 261162
21855, 11186, 162209
16646, 5040, 133619
10584, 9204, 92437
410700, 22498, 2446176
12443, 3720, 102395
120447, 16334, 833973
148696, 15706, 1009529
145810, 18172, 773270
642, 104, 8446
1426, 382, 10832
74638, 20048, 531322
30881, 12990, 222386
22857, 5985, 152525
134479, 14680, 804601
191991, 15107, 1088600
687735, 21834, 3018263
5055, 982, 45355
50067, 17832, 301702
14732, 1000, 123674
3156, 870, 45201
126245, 17914, 676108
1920, 463, 14941
96585, 19050, 494906
2365, 1340, 19628
898448, 15599, 5072374
167921, 18108, 777726
51816, 17254, 333412
56466, 16556, 326367
221228, 17286, 1126219
165475, 7252, 986708
35173, 13612, 218276
11513, 758, 92271
381, 117, 5114
2162, 1903, 19147
1364, 414, 9740
128267, 18752, 834152
5491, 2814, 41854
2012, 398, 12842
11617, 5298, 80197
103156, 18892, 602911
722, 338, 7495
90290, 18768, 483409
224867, 19040, 1248717
95784, 18984, 555913
61219, 16409, 416720
102757, 17784, 495816
19601, 9468, 136698
213057, 20368, 1234836
3377, 756, 23876
3456, 688, 22444
16320, 9622, 117530
559737, 7942, 3194663
13822, 7360, 108293
525, 286, 30470
63394, 16314, 386828
1323980, 13048, 7058295
368411, 7983, 2155319
10716, 5412, 82962
15530, 6718, 106521
37923, 9483, 230510
367915, 21244, 2109014
2057, 496, 20411
52213, 12516, 315244
307892, 4410, 1775207
76610, 19282, 458646
261757, 15342, 1339286
23246, 7546, 155855
6765, 1652, 66512
288780, 15275, 1498767
302159, 15081, 1592719
28114, 8444, 183344
61218, 2810, 416410
33375, 15423, 221653
16171, 3185, 119430
448092, 20038, 2417456
280687, 18298, 1291515
90342, 15078, 519432
30115, 17700, 212210
954983, 16541, 5269811
31196, 17866, 233154
323945, 18210, 1492914
467678, 17806, 2498702
295735, 22344, 1695111
127590, 11929, 744188
78901, 17594, 462374
4087, 886, 29434
123538, 16328, 724287
98806, 12838, 581373
16017, 3598, 106680
15497, 9762, 120268
135421, 3621, 789275
1182, 636, 16541
2379, 518, 17732
394091, 19210, 1940697
159343, 17946, 941171
145343, 18928, 829235
813434, 24348, 4198386
149156, 17108, 716321
6192, 5678, 59494
102207, 18806, 584066
3275, 810, 27956
79970, 9918, 498555
24957, 7788, 166501
1904, 2623, 38600
57642, 19226, 404498
133247, 15026, 798924
96683, 17028, 602452
56136, 12123, 382479
719, 106, 7575
37958, 15467, 293289
129497, 13406, 760091
483064, 16705, 2774342
2234, 504, 26382
13089, 6214, 93586
26032, 12414, 182358
127614, 14593, 718596
15464, 8640, 119244
102021, 18904, 586748
417520, 21474, 2381035
642262, 21420, 3824908
17937, 10746, 147321
76013, 12573, 476139
9356, 2048, 64743
69844, 12146, 408099
222950, 21918, 1298582
21302, 12902, 168388
184323, 18962, 991558
55377, 15768, 389979
27146, 8254, 178253
1125685, 15615, 6382503
58350, 18266, 365467
330972, 17916, 1850181
11737, 6354, 93045
463215, 19718, 2093412
7957, 793, 56456
166, 234, 2446
1143, 348, 10905
20469, 1044, 123800
8741, 6802, 77168
99568, 18002, 531888
18510, 820, 110418
2720, 640, 51340
219264, 18570, 1238785
2679, 752, 23065
1368, 470, 11067
68925, 9328, 418691
15953, 3001, 104787
101191, 15416, 647456
15384, 8816, 115609
39308, 13460, 252915
56624, 14469, 377894
96170, 11098, 591767
105293, 11691, 648691
374197, 19160, 1861532
10155, 2457, 75471
8309, 2709, 73863
345986, 17022, 1757081
93492, 18066, 498727
100743, 19122, 609753
443087, 22066, 2426599
214018, 18106, 1065630
854, 300, 11897
48074, 17598, 278564
26451, 7360, 172379
100078, 10372, 553755
425585, 19472, 1897993
6596, 1227, 51371
218180, 18376, 1317857
19282, 4980, 129907
416171, 14545, 2289710
143973, 18638, 838851
20562, 6681, 143203
117574, 18404, 751313
235963, 19174, 1194941
1089, 432, 37186
635580, 19658, 3305179
73, 51, 14271
24811, 11564, 172948
306430, 22576, 1745191
16336, 10794, 130651
7814, 974, 72571
103551, 15154, 548505
56341, 18066, 380994
222510, 17916, 1050153
1222479, 15370, 6891097
1252, 1386, 40604
49662, 12694, 280559
37082, 16344, 250345
295808, 16835, 1704776
49545, 14384, 325766
1183229, 25788, 6124655
257564, 3821, 1524583
17360, 4915, 119288
40702, 6255, 244580
2241, 518, 49564
3443, 1084, 25878
703807, 22082, 3518167
123769, 18946, 688970
825318, 9388, 4844453
702253, 22294, 3711161
110966, 17458, 655654
2226, 766, 18775
27166, 12668, 187152
2900, 536, 45115
440019, 16255, 2608962
54650, 11376, 384410
21172, 13162, 158899
1208, 368, 31879
74922, 17760, 422412
277436, 16572, 1501675
50673, 18750, 317758
26366, 16228, 193661
112032, 12788, 693053
83419, 10818, 521717
5157, 920, 36563
325397, 19058, 1413993
10910, 5632, 87217
17178, 9470, 124115
244925, 18990, 1364708
348326, 21612, 1896122
53797, 13320, 343945
3817, 1114, 30287
511824, 15024, 2943502
25770, 12432, 185775
771, 247, 34429
25086, 8015, 164150
36791, 15166, 243753
16855, 7466, 121062
128371, 22392, 772034
22591, 2634, 135515
116805, 12388, 671188
451, 238, 6311
57691, 14642, 402342
477877, 17630, 2565903
30688, 1290, 188456
660534, 22050, 3228100
43421, 13892, 283868
524130, 22338, 2584530
198822, 19062, 1021281
204848, 15518, 1088794
266668, 22290, 1532858
838274, 15071, 4607887
1238, 172, 27516
1194420, 15563, 6828668
10092, 3758, 93436
26851, 8167, 176804
17158, 9987, 127660
308409, 19822, 1551238
4527, 1002, 37732
660104, 21922, 3684650
11967, 9408, 111286
645337, 17347, 3678802
65381, 13240, 381565
10811, 2346, 78341
25890, 10332, 174637
15613, 1014, 93152
1175, 240, 14827
21310, 7612, 137979
14483, 6798, 105647
84733, 8392, 495684
70538, 10983, 423260
149505, 17698, 858238
9594, 4346, 74187
51547, 17608, 297640
35514, 10022, 224091
827, 346, 37207
65748, 9814, 395810
1278066, 26004, 6768418
30620, 17070, 233037
508249, 21592, 2775712
304, 976, 17745
605978, 22230, 3403744
2391, 542, 28683
712596, 22556, 3166269
2295, 877, 33948
109092, 18068, 619678
682, 132, 7173
3958, 986, 29288
22951, 1591, 136884
25686, 7969, 166849
1046961, 11286, 5945996
46598, 18700, 316443
54782, 18512, 378762
957772, 15697, 5381586
502967, 22088, 2736535
17733, 11072, 140518
65680, 16836, 429627
2067, 433, 15525
976653, 13040, 5495867
37621, 14122, 265367
15035, 8890, 112165
16813, 8552, 121767
127719, 19096, 766065
170748, 15282, 1027676
30288, 15038, 211629
42834, 10248, 268869
31171, 15303, 215691
69239, 11048, 450289
19616, 11230, 164643
396998, 19810, 1714694
17012, 5012, 121239
2721, 3766, 41523
406542, 20830, 2082602
137244, 17868, 692020
280089, 19428, 1529712
300527, 16827, 1754189
1023901, 11536, 5796288
2904, 1626, 43640
61065, 8404, 402732
20007, 5552, 129727
966008, 10437, 5549956
21429, 5550, 156259
118842, 20078, 748921
56154, 18640, 320656
64447, 16165, 421160
252903, 14581, 1352942
213796, 18452, 987545
122095, 14886, 668616
10798, 10588, 99941
64763, 14046, 417916
202746, 13554, 1036823
10989, 2798, 78581
63384, 13874, 427179
51446, 18358, 321764
7532, 561, 79023
20353, 7240, 137381
178723, 18012, 853984
36111, 1577, 214960
469267, 21492, 2078848
